user_id,course_id,course_name,difficulty,rating,interaction_type,timestamp,user_difficulty_pref,implicit_feedback
U0139,4,google digital marketing & e-commerce,beginner,4.8,completed,2024-09-25,beginner,0
U0139,718,"project management foundations, initiation, and planning",beginner,4.9,completed,2024-11-13,beginner,1
U0139,874,semiconductor packaging,beginner,5.0,completed,2024-01-05,beginner,1
U0139,125,aws cloud solutions architect,beginner,4.7,completed,2024-07-20,beginner,1
U0139,84,become a cbrs certified professional installer by google,beginner,5.0,completed,2024-05-20,beginner,0
U0139,391,user experience research and design,beginner,4.4,in_progress,2024-08-15,beginner,1
U0140,286,"tesol certificate, part 2: teach english now!",beginner,5.0,completed,2024-08-21,not found,1
U0140,293,google data analytics (pt),not found,4.5,completed,2024-11-27,not found,1
U0140,398,introduction to mathematical thinking,beginner,4.8,completed,2024-08-18,not found,1
U0140,837,introduction to hardware and operating systems,intermediate,2.8,in_progress,2024-08-12,not found,0
U0140,497,neuroscience and neuroimaging,beginner,3.3,dropped,2024-08-22,not found,0
U0140,668,fundamentals of reinforcement learning,advanced,4.4,completed,2024-08-13,not found,1
U0140,391,user experience research and design,beginner,5.0,completed,2024-12-15,not found,1
U0140,264,intellectual property law,beginner,4.4,completed,2024-10-26,not found,1
U0140,932,six sigma principles,beginner,4.2,completed,2024-06-14,not found,1
U0140,594,tensorflow: data and deployment,not found,4.7,completed,2024-06-23,not found,0
U0140,912,gestiã³n de proyectos,mixed,5.0,completed,2024-07-24,not found,1
U0140,204,analyze data to answer questions,beginner,4.0,completed,2024-01-13,not found,1
U0140,148,improve your english communication skills,beginner,4.7,completed,2024-09-12,not found,1
U0140,840,introduction to back-end development,beginner,4.4,completed,2024-10-27,not found,1
U0140,670,core java,beginner,5.0,completed,2024-08-22,not found,1
U0140,187,algorithms,intermediate,4.2,completed,2024-07-01,not found,1
U0141,862,innovation management,beginner,4.2,in_progress,2024-08-08,intermediate,1
U0141,398,introduction to mathematical thinking,beginner,5.0,completed,2024-01-04,intermediate,1
U0141,279,google data analytics,mixed,3.6,completed,2024-08-03,intermediate,0
U0141,15,data science fundamentals with python and sql,beginner,3.5,completed,2024-07-25,intermediate,0
U0141,562,introducciã³n a la programaciã³n en python i: aprendiendo a programar con python,not found,3.4,in_progress,2024-09-03,intermediate,0
U0141,391,user experience research and design,beginner,3.1,dropped,2024-02-04,intermediate,0
U0141,363,digital manufacturing & design technology,mixed,4.9,completed,2024-01-21,intermediate,1
U0141,176,introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,intermediate,5.0,completed,2024-04-06,intermediate,1
U0141,419,"songwriting: writing, arranging, and producing music",beginner,4.4,completed,2024-08-30,intermediate,1
U0141,960,improving leadership & governance in nonprofit organizations,intermediate,3.9,completed,2024-08-02,intermediate,0
U0141,287,financial engineering and risk management,beginner,5.0,completed,2024-05-14,intermediate,1
U0141,586,nuts and bolts of u.s. immigration law,not found,4.4,completed,2024-01-26,intermediate,1
U0141,758,financial planning for young adults,intermediate,5.0,completed,2024-02-20,intermediate,1
U0142,834,corporate & commercial law i: contracts & employment law,beginner,4.2,completed,2024-01-19,intermediate,1
U0142,844,managerial economics and business analysis,beginner,5.0,completed,2024-10-06,intermediate,1
U0142,755,medical terminology i,beginner,5.0,completed,2024-09-22,intermediate,0
U0142,162,entrepreneurship,beginner,3.1,dropped,2024-06-21,intermediate,0
U0142,803,customer experiences with contact center ai - dialogflow cx,advanced,4.8,completed,2024-11-06,intermediate,1
U0142,751,microeconomics principles,advanced,3.1,in_progress,2024-02-07,intermediate,0
U0142,583,an introduction to american law,not found,5.0,completed,2024-09-11,intermediate,1
U0143,817,using public policy for social change,not found,5.0,completed,2024-05-06,not found,1
U0143,151,"start the ux design process: empathize, define, and ideate",beginner,4.9,completed,2024-03-31,not found,1
U0143,39,foundations of cybersecurity,beginner,3.8,completed,2024-12-14,not found,0
U0143,861,survey data collection and analytics,beginner,4.0,in_progress,2024-10-11,not found,1
U0143,314,it security: defense against the digital dark arts,mixed,5.0,completed,2024-09-23,not found,1
U0143,130,aws fundamentals,beginner,4.3,completed,2024-12-01,not found,1
U0143,465,behavioral finance,advanced,3.9,in_progress,2024-12-27,not found,0
U0143,589,introduction to philosophy,intermediate,4.1,in_progress,2024-09-05,not found,1
U0143,31,google advanced data analytics,beginner,4.3,completed,2024-10-13,not found,1
U0143,275,scrum master certification,beginner,3.6,in_progress,2024-09-16,not found,0
U0143,33,business intelligence (bi) analyst,beginner,4.5,completed,2024-05-07,not found,1
U0143,419,"songwriting: writing, arranging, and producing music",beginner,5.0,completed,2024-01-31,not found,1
U0143,876,marine biology,not found,5.0,completed,2024-10-05,not found,1
U0143,960,improving leadership & governance in nonprofit organizations,intermediate,3.8,in_progress,2024-01-29,not found,0
U0143,626,wind energy,beginner,5.0,completed,2024-12-05,not found,1
U0143,162,entrepreneurship,beginner,4.6,completed,2024-03-11,not found,1
U0143,886,preparing for google cloud certification: cloud data engineer professional certificate æ¥æ¬èªç,beginner,4.1,completed,2024-08-08,not found,1
U0143,513,removing barriers to change,not found,5.0,completed,2024-01-21,not found,0
U0143,155,digital marketing,beginner,4.5,completed,2024-01-10,not found,0
U0144,955,introduction to ai in the data center,beginner,3.5,in_progress,2024-01-12,advanced,0
U0144,258,foundations of data science,beginner,5.0,completed,2024-05-15,advanced,1
U0144,39,foundations of cybersecurity,beginner,5.0,completed,2024-03-26,advanced,0
U0144,686,the power of statistics,intermediate,5.0,completed,2024-05-05,advanced,0
U0144,435,introduction to corporate finance,advanced,5.0,completed,2024-01-21,advanced,1
U0144,97,preparing for google cloud certification: machine learning engineer,beginner,3.4,dropped,2024-12-19,advanced,0
U0144,689,esg risks and opportunities,intermediate,3.5,in_progress,2024-03-06,advanced,0
U0144,30,ibm and isc2 cybersecurity specialist,beginner,5.0,completed,2024-12-19,advanced,1
U0144,848,financial reporting,not found,5.0,completed,2024-09-22,advanced,1
U0144,134,cybersã©curitã© google,not found,4.6,completed,2024-01-17,advanced,1
U0144,123,"python for data science, ai & development",intermediate,3.2,dropped,2024-10-18,advanced,0
U0145,405,reducing gun violence in america: evidence for change,beginner,3.9,completed,2024-09-15,mixed,0
U0145,830,ø¥ø¯ø§ø±ø© ø§ùùø´ø±ùø¹ø§øª ùù google,beginner,2.9,in_progress,2024-09-10,mixed,0
U0145,224,six sigma yellow belt,beginner,4.4,in_progress,2024-12-10,mixed,1
U0145,234,entrepreneurship: growing your business,beginner,3.5,in_progress,2024-04-24,mixed,0
U0145,362,music education for teachers,beginner,4.0,in_progress,2024-01-16,mixed,1
U0146,645,cybersecurity,intermediate,4.4,in_progress,2024-11-02,mixed,1
U0146,398,introduction to mathematical thinking,beginner,5.0,completed,2024-07-15,mixed,1
U0146,274,management consulting,beginner,5.0,completed,2024-12-07,mixed,0
U0146,712,miracles of human language: an introduction to linguistics,beginner,4.6,completed,2024-05-29,mixed,1
U0146,237,game theory,mixed,4.2,in_progress,2024-05-04,mixed,0
U0146,167,google marketing digital e e-commerce,mixed,5.0,completed,2024-04-22,mixed,1
U0146,516,integrative health and medicine,mixed,5.0,completed,2024-07-09,mixed,1
U0146,282,software product management,beginner,5.0,completed,2024-07-05,mixed,1
U0146,612,google cloud big data and machine learning fundamentals,not found,4.3,in_progress,2024-12-25,mixed,1
U0146,115,writing in the sciences,beginner,4.9,completed,2024-03-10,mixed,0
U0146,637,introduction to finance: the basics,beginner,5.0,completed,2024-09-28,mixed,1
U0146,276,business value and project management,intermediate,4.3,in_progress,2024-03-21,mixed,1
U0146,0,google cybersecurity,beginner,5.0,completed,2024-04-12,mixed,1
U0146,124,tools of the trade: linux and sql,beginner,4.7,completed,2024-11-06,mixed,1
U0147,281,medical terminology,not found,5.0,completed,2024-11-11,mixed,1
U0147,231,bookkeeping basics,beginner,3.8,completed,2024-07-18,mixed,0
U0147,712,miracles of human language: an introduction to linguistics,beginner,4.2,completed,2024-08-03,mixed,1
U0147,39,foundations of cybersecurity,beginner,5.0,completed,2024-10-15,mixed,1
U0147,92,ibm machine learning,intermediate,5.0,completed,2024-01-13,mixed,1
U0147,6,google it support,beginner,5.0,completed,2024-01-01,mixed,0
U0147,149,introduction to data analytics,beginner,3.5,completed,2024-09-22,mixed,0
U0147,68,natural language processing,beginner,3.1,dropped,2024-08-26,mixed,0
U0147,971,introduction to forensic science,not found,5.0,completed,2024-10-24,mixed,1
U0147,145,foundations of positive psychology,beginner,4.5,completed,2024-08-14,mixed,0
U0147,235,risk management,intermediate,4.2,in_progress,2024-11-30,mixed,1
U0147,912,gestiã³n de proyectos,mixed,5.0,completed,2024-05-28,mixed,1
U0147,510,ai for medical diagnosis,mixed,5.0,completed,2024-09-09,mixed,0
U0148,428,introduction to discrete mathematics for computer science,beginner,4.1,completed,2024-09-29,advanced,1
U0148,245,matlab programming for engineers and scientists,not found,4.3,in_progress,2024-05-07,advanced,1
U0148,885,programming in python,advanced,4.7,completed,2024-05-19,advanced,0
U0148,98,business analytics,beginner,2.7,dropped,2024-03-14,advanced,0
U0148,47,mathematics for machine learning and data science,intermediate,3.9,in_progress,2024-06-30,advanced,0
U0148,5,ibm data analyst,beginner,5.0,completed,2024-07-21,advanced,1
U0148,316,work smarter with microsoft word,not found,4.8,completed,2024-06-24,advanced,1
U0148,642,the fundamentals of personal finance,intermediate,3.2,in_progress,2024-09-29,advanced,0
U0148,712,miracles of human language: an introduction to linguistics,beginner,4.5,completed,2024-09-21,advanced,1
U0148,438,fundamentals of graphic design,beginner,3.8,in_progress,2024-05-13,advanced,0
U0148,666,getting started with git and github,beginner,5.0,completed,2024-09-06,advanced,1
U0148,347,think outside the inbox: email marketing,beginner,5.0,completed,2024-09-11,advanced,1
U0148,649,.net fullstack developer,beginner,3.0,in_progress,2024-02-06,advanced,0
U0148,39,foundations of cybersecurity,beginner,3.9,in_progress,2024-12-20,advanced,0
U0148,377,comptia a+_ network,intermediate,4.6,completed,2024-10-27,advanced,1
U0148,770,data modeling in power bi,not found,4.3,completed,2024-05-07,advanced,1
U0148,783,digital transformation using ai/ml with google cloud,beginner,4.3,in_progress,2024-08-30,advanced,1
U0148,697,forensic accounting and fraud examination,beginner,4.5,completed,2024-04-24,advanced,1
U0149,961,climate change: carbon capture and storage,not found,5.0,completed,2024-12-21,advanced,1
U0149,621,entrepreneurship 1: developing the opportunity,intermediate,4.2,completed,2024-09-10,advanced,1
U0149,839,introduction to technical support,beginner,5.0,completed,2024-06-26,advanced,1
U0149,921,international marketing & cross industry growth,beginner,5.0,completed,2024-09-16,advanced,1
U0149,905,applied cryptography,beginner,4.5,completed,2024-02-26,advanced,1
U0149,369,contabilidad para no contadores,advanced,5.0,completed,2024-10-30,advanced,1
U0149,75,ai for business,mixed,3.9,in_progress,2024-01-31,advanced,0
U0149,165,"unsupervised learning, recommenders, reinforcement learning",beginner,4.0,in_progress,2024-03-12,advanced,1
U0149,57,ibm cybersecurity analyst,beginner,5.0,completed,2024-06-19,advanced,1
U0149,101,architecting with google compute engine,beginner,4.4,completed,2024-03-21,advanced,1
U0149,178,introduction to artificial intelligence (ai),beginner,4.3,completed,2024-02-28,advanced,1
U0149,329,google ãµã¤ãã¼ã»ã­ã¥ãªãã£,beginner,3.1,dropped,2024-03-20,advanced,0
U0149,527,introduction to computer vision and image processing,beginner,4.9,completed,2024-06-14,advanced,1
U0149,693,excel to mysql: analytic techniques for business,intermediate,2.9,dropped,2024-03-11,advanced,0
U0150,441,business english communication skills,beginner,4.2,completed,2024-08-30,beginner,0
U0150,658,computational social science,beginner,4.0,completed,2024-12-08,beginner,1
U0150,576,customer service fundamentals,intermediate,4.5,completed,2024-06-20,beginner,1
U0150,505,algebra: elementary to advanced,intermediate,5.0,completed,2024-03-17,beginner,1
U0150,434,renewable energy,not found,4.3,completed,2024-01-19,beginner,1
U0151,767,linear algebra from elementary to advanced,intermediate,4.9,completed,2024-02-14,mixed,1
U0151,685,ai for everyone ï¼ãã¹ã¦ã®äººã®ããã®aiãªãã©ã·ã¼è¬åº§ï¼,beginner,4.5,completed,2024-05-13,mixed,1
U0151,574,fundamentals of accounting,beginner,4.2,completed,2024-02-07,mixed,1
U0151,438,fundamentals of graphic design,beginner,3.5,in_progress,2024-08-06,mixed,0
U0151,838,"anatomy of the chest, neck, abdomen, and pelvis",beginner,4.0,completed,2024-09-08,mixed,1
U0151,933,network automation engineering fundamentals,mixed,3.9,completed,2024-05-21,mixed,0
U0151,486,investment management with python and machine learning,beginner,4.3,in_progress,2024-05-02,mixed,1
U0152,114,chatgpt advanced data analysis,beginner,4.2,completed,2024-04-14,mixed,1
U0152,961,climate change: carbon capture and storage,not found,5.0,completed,2024-08-21,mixed,1
U0152,300,ai fundamentals for non-data scientists,beginner,5.0,completed,2024-05-15,mixed,1
U0152,127,aws cloud technology consultant,intermediate,4.2,completed,2024-03-22,mixed,1
U0152,194,connected leadership,beginner,4.4,completed,2024-02-25,mixed,1
U0152,572,introduction to programming with matlab,not found,5.0,completed,2024-11-09,mixed,1
U0152,63,meta social media marketing,beginner,5.0,completed,2024-08-02,mixed,1
U0152,842,customer relationship management,beginner,4.5,completed,2024-02-09,mixed,0
U0152,937,precision medicine,beginner,4.9,completed,2024-11-04,mixed,1
U0152,241,stanford introduction to food and health,beginner,4.3,completed,2024-12-01,mixed,1
U0152,438,fundamentals of graphic design,beginner,5.0,completed,2024-10-29,mixed,1
U0152,21,ibm back-end development,beginner,5.0,completed,2024-10-27,mixed,1
U0153,409,academic english: writing,beginner,3.2,in_progress,2024-09-15,intermediate,0
U0153,305,generative ai essentials: overview and impact,beginner,3.4,in_progress,2024-09-02,intermediate,0
U0153,36,meta front-end developer,beginner,4.0,completed,2024-05-04,intermediate,1
U0153,132,preparing for google cloud certification: cloud network engineer,beginner,4.3,in_progress,2024-05-18,intermediate,1
U0153,745,supply chain logistics,not found,5.0,completed,2024-02-17,intermediate,1
U0153,19,applied data science,beginner,5.0,completed,2024-10-03,intermediate,1
U0153,911,security awareness training,intermediate,4.7,completed,2024-06-27,intermediate,1
U0153,86,the bits and bytes of computer networking,intermediate,5.0,completed,2024-04-28,intermediate,1
U0153,780,international business essentials,intermediate,4.5,completed,2024-01-08,intermediate,1
U0153,876,marine biology,not found,4.1,in_progress,2024-05-28,intermediate,0
U0153,918,international law in action: the arbitration of international disputes,not found,4.2,completed,2024-10-19,intermediate,1
U0153,848,financial reporting,not found,4.8,completed,2024-04-01,intermediate,1
U0153,276,business value and project management,intermediate,5.0,completed,2024-07-15,intermediate,1
U0154,629,immunology: the immune system and its failures,intermediate,4.7,completed,2024-01-15,beginner,1
U0154,367,google it support,beginner,3.7,in_progress,2024-02-21,beginner,0
U0154,480,mathematics for machine learning: linear algebra,beginner,4.1,in_progress,2024-04-29,beginner,1
U0154,772,optical engineering,beginner,3.0,dropped,2024-05-12,beginner,0
U0154,344,medical neuroscience,not found,5.0,completed,2024-08-07,beginner,0
U0154,358,investment management,beginner,3.8,completed,2024-07-13,beginner,0
U0154,84,become a cbrs certified professional installer by google,beginner,3.7,completed,2024-09-01,beginner,0
U0154,886,preparing for google cloud certification: cloud data engineer professional certificate æ¥æ¬èªç,beginner,3.1,in_progress,2024-03-23,beginner,0
U0154,79,business and financial modeling,beginner,3.9,completed,2024-02-18,beginner,0
U0154,618,introduction to business,beginner,4.5,completed,2024-04-14,beginner,1
U0154,381,branding: the creative journey,beginner,4.8,completed,2024-06-23,beginner,1
U0154,374,aws cloud practitioner essentials,beginner,4.3,in_progress,2024-02-14,beginner,1
U0155,905,applied cryptography,beginner,4.2,completed,2024-05-26,mixed,1
U0155,65,deeplearning.ai tensorflow developer,beginner,4.4,in_progress,2024-03-29,mixed,1
U0155,357,understanding the brain: the neurobiology of everyday life,beginner,4.9,completed,2024-08-18,mixed,1
U0155,392,anatomy,advanced,4.1,in_progress,2024-06-14,mixed,1
U0155,1,google data analytics,beginner,3.3,in_progress,2024-04-16,mixed,0
U0155,484,natural language processing with probabilistic models,advanced,5.0,completed,2024-04-20,mixed,1
U0155,732,"gis, mapping, and spatial analysis",beginner,4.8,completed,2024-10-06,mixed,1
U0155,802,clinical terminology for international and u.s. students,not found,3.8,completed,2024-04-07,mixed,0
U0155,858,principles of ux/ui design,beginner,4.4,in_progress,2024-01-01,mixed,1
U0155,475,"ai, business & the future of work",intermediate,3.2,dropped,2024-04-17,mixed,0
U0155,613,game design and development with unity 2020,beginner,5.0,completed,2024-08-13,mixed,0
U0155,78,foundations of user experience (ux) design,beginner,4.3,completed,2024-05-23,mixed,1
U0155,151,"start the ux design process: empathize, define, and ideate",beginner,3.5,completed,2024-10-01,mixed,0
U0155,360,introduction to project management,intermediate,4.8,completed,2024-01-10,mixed,0
U0155,320,six sigma black belt,not found,3.3,in_progress,2024-03-27,mixed,0
U0156,63,meta social media marketing,beginner,5.0,completed,2024-06-18,intermediate,1
U0156,212,okr certification: leadership and goal setting,beginner,3.8,completed,2024-06-04,intermediate,0
U0156,500,"advanced valuation and strategy - m&a, private equity, and venture capital",beginner,5.0,completed,2024-08-23,intermediate,1
U0156,533,economics of money and banking,intermediate,5.0,completed,2024-11-27,intermediate,1
U0156,35,information technology (it) and cloud fundamentals,intermediate,5.0,completed,2024-04-11,intermediate,1
U0156,164,agile project management,intermediate,4.9,completed,2024-08-01,intermediate,0
U0156,488,abnormal psychology,beginner,5.0,completed,2024-03-26,intermediate,1
U0156,580,social psychology,not found,3.8,in_progress,2024-08-13,intermediate,0
U0156,143,the science of well-being,beginner,5.0,completed,2024-08-14,intermediate,1
U0156,387,robotics,beginner,4.4,in_progress,2024-02-02,intermediate,0
U0156,882,introduction to data science in python,intermediate,5.0,completed,2024-10-12,intermediate,1
U0156,975,health behavior change: from evidence to action,intermediate,5.0,completed,2024-01-12,intermediate,0
U0156,964,using databases with python,advanced,5.0,completed,2024-07-06,intermediate,1
U0156,861,survey data collection and analytics,beginner,5.0,completed,2024-03-31,intermediate,1
U0156,383,learning how to learn: powerful mental tools to help you master tough subjects,beginner,4.3,completed,2024-03-11,intermediate,1
U0156,670,core java,beginner,5.0,completed,2024-05-09,intermediate,0
U0156,405,reducing gun violence in america: evidence for change,beginner,5.0,completed,2024-09-10,intermediate,1
U0156,632,"decisions, decisions: dashboards and reports",intermediate,5.0,completed,2024-03-01,intermediate,1
U0157,600,wine tasting: sensory techniques for wine analysis,intermediate,4.9,completed,2024-02-28,advanced,0
U0157,741,kotlin for java developers,not found,3.7,completed,2024-01-06,advanced,0
U0157,465,behavioral finance,advanced,4.8,completed,2024-12-27,advanced,1
U0157,907,learn english: advanced grammar and punctuation,beginner,4.4,completed,2024-02-22,advanced,1
U0157,689,esg risks and opportunities,intermediate,5.0,completed,2024-04-26,advanced,1
U0157,728,astronomy: exploring time and space,beginner,4.9,completed,2024-11-04,advanced,1
U0157,190,business analytics with excel: elementary to advanced,beginner,4.6,completed,2024-06-08,advanced,1
U0157,756,google ux design,beginner,3.2,dropped,2024-06-28,advanced,0
U0157,811,"cybersecurity roles, processes & operating system security",beginner,1.4,dropped,2024-08-08,advanced,0
U0157,348,innovative teaching with chatgpt,intermediate,4.6,completed,2024-08-19,advanced,1
U0157,206,successful negotiation: essential strategies and skills,beginner,4.3,in_progress,2024-01-20,advanced,1
U0157,372,project launch,beginner,4.4,in_progress,2024-10-22,advanced,0
U0157,720,global diplomacy: the united nations in the world,beginner,5.0,completed,2024-03-11,advanced,0
U0157,403,sas programmer,beginner,4.2,completed,2024-10-15,advanced,1
U0157,718,"project management foundations, initiation, and planning",beginner,4.4,completed,2024-08-27,advanced,0
U0157,109,arizona state university tesol,intermediate,4.7,completed,2024-01-24,advanced,1
U0157,786,machine learning: algorithms in the real world,beginner,5.0,completed,2024-07-16,advanced,1
U0157,245,matlab programming for engineers and scientists,not found,4.0,completed,2024-11-27,advanced,1
U0157,241,stanford introduction to food and health,beginner,5.0,completed,2024-11-28,advanced,1
U0157,573,software testing and automation,beginner,5.0,completed,2024-09-01,advanced,1
U0158,271,databases and sql for data science with python,beginner,4.3,completed,2024-05-24,beginner,1
U0158,530,sports performance analytics,beginner,4.6,completed,2024-02-15,beginner,1
U0158,6,google it support,beginner,4.3,completed,2024-10-08,beginner,1
U0158,72,play it safe: manage security risks,beginner,4.9,completed,2024-02-15,beginner,1
U0158,113,anã¡lisis de datos de google,beginner,5.0,completed,2024-01-28,beginner,1
U0158,166,accelerated computer science fundamentals,beginner,5.0,completed,2024-12-08,beginner,1
U0158,479,the path to insights: data models and pipelines,beginner,5.0,completed,2024-04-23,beginner,1
U0158,967,competitive strategy and organization design,beginner,4.2,in_progress,2024-02-28,beginner,1
U0159,303,java programming and software engineering fundamentals,beginner,4.1,in_progress,2024-05-20,beginner,1
U0159,344,medical neuroscience,not found,3.8,completed,2024-02-17,beginner,0
U0159,193,career success,beginner,5.0,completed,2024-02-10,beginner,1
U0159,554,exploratory data analysis for machine learning,beginner,4.4,completed,2024-11-06,beginner,1
U0159,409,academic english: writing,beginner,5.0,completed,2024-04-13,beginner,1
U0159,29,"devops, cloud, and agile foundations",beginner,4.9,completed,2024-12-02,beginner,1
U0159,291,management of fashion and luxury companies,beginner,5.0,completed,2024-05-26,beginner,1
U0159,780,international business essentials,intermediate,3.6,in_progress,2024-11-10,beginner,0
U0159,659,developing ai applications with python and flask,beginner,4.0,completed,2024-03-27,beginner,0
U0159,696,auditing i: conceptual foundations of auditing,beginner,4.9,completed,2024-10-05,beginner,1
U0159,667,security and privacy for big data - part 2,beginner,4.2,in_progress,2024-03-03,beginner,1
U0159,283,introduction to machine learning in production,intermediate,4.6,completed,2024-11-01,beginner,0
U0159,88,financial markets,intermediate,4.4,completed,2024-02-03,beginner,0
U0159,247,ibm mainframe developer,advanced,4.7,completed,2024-08-15,beginner,1
U0159,801,google ux design (de),beginner,5.0,completed,2024-02-09,beginner,1
U0159,954,understanding basic sql syntax,beginner,4.5,completed,2024-06-27,beginner,1
U0159,460,health informatics,beginner,4.7,completed,2024-12-14,beginner,1
U0159,7,machine learning,beginner,3.0,dropped,2024-06-14,beginner,0
U0159,125,aws cloud solutions architect,beginner,4.0,in_progress,2024-06-26,beginner,1
U0160,253,google cloud digital leader training,intermediate,3.1,dropped,2024-11-16,intermediate,0
U0160,507,suicide prevention,intermediate,2.7,dropped,2024-09-08,intermediate,0
U0160,440,build a modern computer from first principles: from nand to tetris (project-centered course),advanced,4.5,completed,2024-05-14,intermediate,1
U0160,12,introduction to data science,beginner,3.8,in_progress,2024-03-14,intermediate,0
U0160,543,organizational change and culture for adopting google cloud,beginner,4.3,completed,2024-03-18,intermediate,1
U0160,644,object oriented java programming: data structures and beyond,not found,5.0,completed,2024-06-27,intermediate,1
U0160,579,antibiotic stewardship,intermediate,5.0,completed,2024-05-11,intermediate,1
U0160,719,teach english now! foundational principles,not found,3.8,completed,2024-09-29,intermediate,0
U0160,558,developing industrial internet of things,beginner,4.5,completed,2024-06-28,intermediate,1
U0160,67,introduction to finance and accounting,beginner,5.0,completed,2024-02-03,intermediate,1
U0161,289,introduction to social media marketing,mixed,4.9,completed,2024-06-14,advanced,1
U0161,561,advanced digital transformation,beginner,3.2,in_progress,2024-09-02,advanced,0
U0161,482,harnessing the power of data with power bi,intermediate,4.3,completed,2024-04-15,advanced,1
U0161,563,leading diverse teams & organizations,not found,4.5,completed,2024-01-10,advanced,1
U0161,275,scrum master certification,beginner,4.9,completed,2024-09-20,advanced,1
U0161,354,game design: art and concepts,beginner,3.6,in_progress,2024-11-05,advanced,0
U0161,80,google business intelligence,beginner,3.7,completed,2024-12-21,advanced,0
U0161,50,ai for everyone,beginner,4.4,in_progress,2024-05-22,advanced,0
U0161,246,convolutional neural networks,beginner,4.7,completed,2024-12-17,advanced,1
U0161,71,machine learning engineering for production (mlops),advanced,4.3,in_progress,2024-02-22,advanced,1
U0161,100,ibm introduction to machine learning,beginner,4.2,in_progress,2024-03-20,advanced,1
U0161,793,greek and roman mythology,beginner,2.9,dropped,2024-10-29,advanced,0
U0161,37,generative ai for everyone,intermediate,5.0,completed,2024-10-16,advanced,1
U0161,640,ãtudier en france: french intermediate course b1-b2,beginner,3.9,in_progress,2024-05-31,advanced,0
U0161,262,modern and contemporary art and design,beginner,3.8,in_progress,2024-05-30,advanced,0
U0161,849,django for everybody,intermediate,5.0,completed,2024-08-14,advanced,1
U0161,469,gamification,beginner,5.0,completed,2024-11-09,advanced,1
U0161,294,creating business value with data and looker,intermediate,5.0,completed,2024-12-17,advanced,1
U0161,501,learn to program: the fundamentals,not found,4.5,completed,2024-05-31,advanced,1
U0161,369,contabilidad para no contadores,advanced,4.4,in_progress,2024-04-20,advanced,0
U0162,263,creative writing,beginner,3.5,completed,2024-12-30,beginner,0
U0162,75,ai for business,mixed,4.4,in_progress,2024-04-02,beginner,1
U0162,908,cybersecurity foundations,mixed,5.0,completed,2024-04-21,beginner,1
U0162,348,innovative teaching with chatgpt,intermediate,4.4,in_progress,2024-05-15,beginner,0
U0162,546,introduction to cyber security,beginner,3.5,completed,2024-09-09,beginner,0
U0162,760,executive data science,mixed,5.0,completed,2024-06-14,beginner,0
U0162,296,preparing  data for analysis with microsoft excel,beginner,4.4,completed,2024-12-11,beginner,0
U0162,686,the power of statistics,intermediate,4.9,completed,2024-05-12,beginner,1
U0163,262,modern and contemporary art and design,beginner,4.8,completed,2024-02-11,mixed,1
U0163,756,google ux design,beginner,5.0,completed,2024-05-04,mixed,1
U0163,537,go beyond the numbers: translate data into insights,mixed,5.0,completed,2024-09-17,mixed,1
U0163,643,satisfaction guaranteed: develop customer loyalty online,beginner,4.1,completed,2024-10-01,mixed,0
U0163,314,it security: defense against the digital dark arts,mixed,4.3,completed,2024-12-20,mixed,1
U0163,469,gamification,beginner,4.0,completed,2024-11-04,mixed,0
U0163,601,overcoming dyslexia,beginner,5.0,completed,2024-01-24,mixed,1
U0163,395,learn spanish: basic spanish vocabulary,beginner,4.1,in_progress,2024-05-15,mixed,1
U0163,193,career success,beginner,3.2,in_progress,2024-03-13,mixed,0
U0163,937,precision medicine,beginner,3.8,in_progress,2024-11-13,mixed,0
U0163,499,building ai powered chatbots without programming,beginner,4.7,completed,2024-01-13,mixed,1
U0163,715,"aspectos bã¡sicos: datos, datos, en todas partes",beginner,4.1,in_progress,2024-06-24,mixed,0
U0163,401,blockchain revolution,beginner,4.9,completed,2024-03-14,mixed,1
U0163,345,photography basics and beyond: from smartphone to dslr,beginner,4.7,completed,2024-04-21,mixed,0
U0163,397,corporate strategy,intermediate,5.0,completed,2024-04-19,mixed,1
U0163,399,google project management (pt),advanced,5.0,completed,2024-11-20,mixed,1
U0163,529,introduction to psychology,beginner,4.9,completed,2024-12-20,mixed,1
U0163,528,impact measurement & management for the sdgs,beginner,5.0,completed,2024-10-17,mixed,1
U0164,775,the pronunciation of american english,mixed,4.8,completed,2024-03-24,not found,1
U0164,623,introduction to user experience design,intermediate,4.5,completed,2024-04-16,not found,1
U0164,529,introduction to psychology,beginner,4.4,in_progress,2024-12-17,not found,1
U0164,391,user experience research and design,beginner,5.0,completed,2024-01-13,not found,1
U0164,291,management of fashion and luxury companies,beginner,4.7,completed,2024-02-16,not found,1
U0164,808,machine learning,intermediate,4.6,completed,2024-05-04,not found,1
U0164,449,autodesk certified professional: autocad for design and drafting exam prep,beginner,5.0,completed,2024-10-03,not found,1
U0164,498,data mining,beginner,5.0,completed,2024-10-05,not found,1
U0164,517,electronic music production,mixed,4.9,completed,2024-05-03,not found,0
U0164,446,healthcare it support,beginner,5.0,completed,2024-02-07,not found,1
U0164,256,psychological first aid,advanced,3.5,in_progress,2024-08-02,not found,0
U0164,122,architecting with google kubernetes engine,beginner,4.5,completed,2024-04-29,not found,1
U0165,771,design of experiments,beginner,5.0,completed,2024-01-04,not found,1
