user_id,course_id,course_name,difficulty,rating,skill_match_score,interaction_type,timestamp,user_persona,implicit_feedback
U0055,518,patient safety,beginner,1.5,0.143,dropped,2024-05-24,Business_Learner,0
U0055,117,preparing for google cloud certification: cloud devops engineer,beginner,2.7,0.257,in_progress,2024-03-02,Business_Learner,0
U0055,850,aspectos bã¡sicos del diseã±o de la experiencia del usuario,beginner,2.0,0.143,dropped,2024-11-03,Business_Learner,0
U0055,173,leading people and teams,beginner,3.7,0.429,in_progress,2024-02-24,Business_Learner,1
U0055,359,drug development product management,beginner,2.3,0.143,dropped,2024-02-11,Business_Learner,0
U0055,397,climate change and sustainable investing,beginner,2.6,0.286,in_progress,2024-05-07,Business_Learner,0
U0055,699,design of experiments,beginner,1.0,0.0,dropped,2024-07-11,Business_Learner,0
U0056,518,patient safety,beginner,2.4,0.0,dropped,2024-01-25,Data_Analyst,0
U0056,655,global diplomacy: the united nations in the world,beginner,2.2,0.0,dropped,2024-04-29,Data_Analyst,0
U0056,46,"foundations: data, data, everywhere",beginner,2.9,0.333,dropped,2024-12-18,Data_Analyst,0
U0056,24,data analysis and visualization foundations,advanced,5.0,0.5,completed,2024-10-03,Data_Analyst,1
U0056,11,ibm full stack software developer,beginner,2.1,0.0,dropped,2024-08-24,Data_Analyst,0
U0056,136,"html, css, and javascript for web developers",beginner,1.7,0.0,dropped,2024-02-24,Data_Analyst,0
U0056,317,microsoft azure data scientist associate (dp-100),beginner,2.7,0.242,dropped,2024-03-27,Data_Analyst,0
U0056,815,interaction design,beginner,3.4,0.417,dropped,2024-10-01,Data_Analyst,1
U0056,359,drug development product management,beginner,2.4,0.0,dropped,2024-01-17,Data_Analyst,0
U0056,204,successful negotiation: essential strategies and skills,beginner,1.2,0.083,dropped,2024-09-14,Data_Analyst,0
U0056,452,ibm z/os mainframe practitioner,mixed,2.0,0.083,dropped,2024-09-02,Data_Analyst,0
U0056,79,business and financial modeling,beginner,4.7,0.583,completed,2024-03-21,Data_Analyst,1
U0056,497,sports performance analytics,beginner,4.7,0.583,completed,2024-11-20,Data_Analyst,0
U0056,458,natural language processing with probabilistic models,advanced,1.7,0.083,dropped,2024-02-26,Data_Analyst,0
U0056,681,microeconomics principles,advanced,3.3,0.25,dropped,2024-12-30,Data_Analyst,1
U0056,857,advanced business analytics,intermediate,4.1,0.917,completed,2024-04-18,Data_Analyst,1
U0056,177,"nosql, big data, and spark foundations",beginner,1.8,0.075,dropped,2024-05-25,Data_Analyst,0
U0056,407,engineering project management,mixed,2.9,0.083,in_progress,2024-08-07,Data_Analyst,0
U0056,791,medical cannabis: the health effects of thc and cbd,advanced,2.4,0.0,dropped,2024-03-12,Data_Analyst,0
U0056,674,computational neuroscience,beginner,2.7,0.25,dropped,2024-11-22,Data_Analyst,0
U0056,386,microsoft azure data fundamentals dp-900 exam prep,beginner,1.5,0.158,dropped,2024-07-19,Data_Analyst,0
U0057,487,"sequences, time series and prediction",beginner,2.7,0.286,in_progress,2024-02-14,AI_Learner,0
U0057,443,site reliability engineering: measuring and managing reliability,beginner,2.3,0.0,dropped,2024-03-18,AI_Learner,0
U0057,412,data analysis with r,advanced,3.3,0.429,dropped,2024-01-03,AI_Learner,0
U0057,574,sap professional fundamentals,intermediate,1.0,0.0,dropped,2024-01-07,AI_Learner,0
U0057,713,project management: foundations and initiation,beginner,1.0,0.0,dropped,2024-11-17,AI_Learner,0
U0057,214,cybersecurity fundamentals,intermediate,1.0,0.0,dropped,2024-05-13,AI_Learner,0
U0057,761,customer relationship management,beginner,1.9,0.0,dropped,2024-08-06,AI_Learner,0
U0057,97,preparing for google cloud certification: machine learning engineer,beginner,4.3,0.857,completed,2024-12-22,AI_Learner,1
U0057,108,prepare data for exploration,beginner,2.4,0.214,dropped,2024-11-05,AI_Learner,0
U0057,171,generative adversarial networks (gans),beginner,2.5,0.357,in_progress,2024-10-28,AI_Learner,0
U0057,71,machine learning engineering for production (mlops),advanced,3.0,0.267,dropped,2024-09-29,AI_Learner,1
U0057,149,search engine optimization (seo),intermediate,1.5,0.0,dropped,2024-09-14,AI_Learner,0
U0057,60,prompt engineering for chatgpt,beginner,1.0,0.0,dropped,2024-06-28,AI_Learner,0
U0057,699,design of experiments,beginner,2.5,0.286,dropped,2024-04-16,AI_Learner,0
U0057,87,advanced learning algorithms,intermediate,3.4,0.357,in_progress,2024-08-03,AI_Learner,1
U0057,629,google it ì§ì ìë£ì¦ ì´ì ê³¼ì ,beginner,2.4,0.0,dropped,2024-01-13,AI_Learner,0
U0057,21,ibm back-end development,beginner,2.1,0.169,dropped,2024-12-18,AI_Learner,0
U0057,822,"teaching with art: using inquiry, activities, and themes",beginner,2.1,0.0,dropped,2024-02-04,AI_Learner,0
U0057,591,cybersecurity,intermediate,1.2,0.0,dropped,2024-01-05,AI_Learner,0
U0057,3,ibm data science,beginner,4.2,0.857,completed,2024-04-25,AI_Learner,1
U0057,646,advanced statistics for data science,beginner,3.1,0.214,in_progress,2024-03-15,AI_Learner,1
U0057,660,microsoft azure developer associate (az-204),mixed,1.8,0.071,dropped,2024-01-20,AI_Learner,0
U0057,415,introduction to corporate finance,advanced,1.4,0.0,dropped,2024-07-17,AI_Learner,0
U0057,521,developing industrial internet of things,beginner,1.1,0.071,dropped,2024-03-31,AI_Learner,0
U0057,667,computational thinking for problem solving,beginner,1.9,0.143,dropped,2024-06-14,AI_Learner,0
U0057,299,put it to work: prepare for cybersecurity jobs,intermediate,2.1,0.143,dropped,2024-09-08,AI_Learner,0
U0057,1,google data analytics,beginner,2.2,0.312,dropped,2024-03-12,AI_Learner,0
U0057,725,accounting data analytics,beginner,4.3,0.857,completed,2024-09-30,AI_Learner,1
U0057,286,creating business value with data and looker,intermediate,2.6,0.143,in_progress,2024-08-30,AI_Learner,0
U0058,222,six sigma yellow belt,beginner,4.4,0.714,completed,2024-03-04,Business_Learner,1
U0058,351,sql for data science,beginner,1.5,0.0,dropped,2024-01-11,Business_Learner,0
U0058,867,the arts and science of relationships: understanding human needs,beginner,1.4,0.071,dropped,2024-01-21,Business_Learner,0
U0058,199,organizational analysis,beginner,3.0,0.429,dropped,2024-03-06,Business_Learner,1
U0058,104,leading the modern day business,beginner,4.0,0.5,in_progress,2024-04-08,Business_Learner,1
U0058,493,customer analytics,beginner,3.3,0.214,in_progress,2024-10-07,Business_Learner,1
U0058,397,climate change and sustainable investing,beginner,2.9,0.286,in_progress,2024-05-05,Business_Learner,0
U0058,426,school health for children and adolescents,beginner,2.2,0.071,dropped,2024-03-09,Business_Learner,0
U0058,562,investment and portfolio management,advanced,4.0,0.286,in_progress,2024-04-23,Business_Learner,1
U0058,787,sales operations/management,beginner,4.1,0.5,completed,2024-02-18,Business_Learner,1
U0058,353,principles of management,beginner,2.9,0.429,dropped,2024-12-11,Business_Learner,0
U0058,128,learn sql basics for data science,mixed,2.2,0.0,dropped,2024-08-23,Business_Learner,0
U0058,634,auditing i: conceptual foundations of auditing,beginner,2.5,0.286,in_progress,2024-05-23,Business_Learner,0
U0058,533,customer service fundamentals,intermediate,2.7,0.214,dropped,2024-12-16,Business_Learner,0
U0058,255,project management,beginner,5.0,0.643,completed,2024-11-17,Business_Learner,1
U0058,518,patient safety,beginner,2.1,0.143,dropped,2024-06-14,Business_Learner,0
U0058,359,drug development product management,beginner,1.4,0.143,dropped,2024-08-04,Business_Learner,0
U0058,776,innovation management,beginner,2.4,0.071,dropped,2024-09-20,Business_Learner,0
U0058,133,project planning: putting it all together,beginner,4.0,0.643,completed,2024-12-06,Business_Learner,1
U0058,308,python project for data science,beginner,2.5,0.0,in_progress,2024-02-27,Business_Learner,0
U0058,706,learning linux for lfca certification,intermediate,2.0,0.0,dropped,2024-09-21,Business_Learner,0
U0058,844,the digital marketing revolution,intermediate,2.8,0.214,dropped,2024-10-11,Business_Learner,0
U0058,369,introductory human physiology,intermediate,2.0,0.0,dropped,2024-02-06,Business_Learner,0
U0058,416,assess for success: marketing analytics and measurement,beginner,2.2,0.214,dropped,2024-08-19,Business_Learner,0
U0059,22,ibm ai foundations for business,beginner,1.8,0.195,dropped,2024-03-06,AI_Learner,0
U0059,465,postgresql for everybody,beginner,2.5,0.214,dropped,2024-01-02,AI_Learner,0
U0059,697,machine learning modeling pipelines in production,beginner,1.3,0.071,dropped,2024-07-30,AI_Learner,0
U0059,219,data analysis with r programming,beginner,3.3,0.214,dropped,2024-04-26,AI_Learner,1
U0059,244,private equity and venture capital,advanced,1.0,0.0,dropped,2024-02-15,AI_Learner,0
U0059,484,professional skills for the workplace,intermediate,2.2,0.0,dropped,2024-08-03,AI_Learner,0
U0059,175,tensorflow: advanced techniques,intermediate,2.7,0.24,in_progress,2024-02-04,AI_Learner,0
U0059,12,introduction to data science,beginner,3.8,0.429,completed,2024-01-16,AI_Learner,0
U0059,617,integrative nursing,mixed,2.3,0.0,dropped,2024-09-27,AI_Learner,0
U0059,507,principles of sustainable finance,beginner,1.9,0.0,dropped,2024-09-23,AI_Learner,0
U0059,470,data mining,beginner,5.0,0.571,completed,2024-11-20,AI_Learner,0
U0059,625,making architecture,intermediate,1.6,0.0,dropped,2024-03-15,AI_Learner,0
U0059,555,introduction to machine learning,beginner,2.2,0.429,dropped,2024-08-02,AI_Learner,0
U0059,128,learn sql basics for data science,mixed,3.1,0.286,dropped,2024-07-22,AI_Learner,1
U0059,247,sequence models,beginner,2.7,0.357,in_progress,2024-05-11,AI_Learner,0
U0059,76,meta android developer,beginner,3.1,0.214,dropped,2024-10-14,AI_Learner,1
U0059,79,business and financial modeling,beginner,1.7,0.052,dropped,2024-04-21,AI_Learner,0
U0059,730,sas advanced programmer,advanced,3.3,0.286,dropped,2024-08-04,AI_Learner,1
U0059,837,tally bookkeeper,intermediate,1.5,0.0,dropped,2024-11-02,AI_Learner,0
U0059,513,design thinking,beginner,1.2,0.0,dropped,2024-04-16,AI_Learner,0
U0060,65,deeplearning.ai tensorflow developer,beginner,4.0,0.25,completed,2024-07-29,Data_Analyst,1
U0060,113,anã¡lisis de datos de google,beginner,4.6,0.583,completed,2024-03-22,Data_Analyst,1
U0060,804,financial acumen for non-financial managers,intermediate,1.3,0.083,dropped,2024-09-03,Data_Analyst,0
U0060,707,financing and investing in infrastructure,intermediate,1.7,0.083,dropped,2024-12-02,Data_Analyst,0
U0060,264,methods and statistics in social sciences,beginner,2.4,0.417,dropped,2024-03-09,Data_Analyst,0
U0060,536,antibiotic stewardship,intermediate,2.3,0.0,dropped,2024-05-16,Data_Analyst,0
U0060,427,autodesk certified professional: autocad for design and drafting exam prep,beginner,2.3,0.0,dropped,2024-03-02,Data_Analyst,0
U0060,563,international humanitarian law in theory and practice,beginner,2.3,0.0,dropped,2024-04-23,Data_Analyst,0
U0060,569,natural language processing with attention models,beginner,2.3,0.083,dropped,2024-06-05,Data_Analyst,0
U0060,512,futures thinking,beginner,1.7,0.083,dropped,2024-09-16,Data_Analyst,0
U0060,189,applied data science with r,beginner,4.6,0.583,completed,2024-07-26,Data_Analyst,0
U0060,22,ibm ai foundations for business,beginner,3.6,0.333,in_progress,2024-04-23,Data_Analyst,1
U0060,357,project launch,beginner,1.8,0.0,dropped,2024-02-27,Data_Analyst,0
U0060,770,healthcare organization operations,beginner,2.1,0.333,dropped,2024-11-08,Data_Analyst,0
U0060,460,investment management with python and machine learning,beginner,2.6,0.25,dropped,2024-10-19,Data_Analyst,0
U0060,716,toefl preparation,beginner,1.0,0.0,dropped,2024-04-07,Data_Analyst,0
U0060,860,pre-mba quantitative skills,beginner,2.0,0.167,dropped,2024-07-22,Data_Analyst,0
U0060,578,data science: statistics and machine learning,intermediate,4.6,0.583,completed,2024-07-03,Data_Analyst,1
U0060,555,introduction to machine learning,beginner,1.3,0.167,dropped,2024-01-03,Data_Analyst,0
U0061,601,programming with google go,beginner,4.6,0.545,completed,2024-07-16,Software_Engineer,1
U0061,780,html and css in depth,mixed,2.5,0.0,dropped,2024-01-11,Software_Engineer,0
U0061,73,meta back-end developer,beginner,4.6,0.909,completed,2024-05-25,Software_Engineer,1
U0061,26,ai foundations for everyone,beginner,2.2,0.273,dropped,2024-04-23,Software_Engineer,0
U0061,10,ibm applied ai,beginner,2.8,0.364,in_progress,2024-01-30,Software_Engineer,0
U0061,76,meta android developer,beginner,4.8,0.727,completed,2024-11-23,Software_Engineer,1
U0061,545,spanish for successful communication in healthcare settings,beginner,1.9,0.0,dropped,2024-02-09,Software_Engineer,0
U0061,614,core java,beginner,3.4,0.455,in_progress,2024-06-15,Software_Engineer,1
U0061,667,computational thinking for problem solving,beginner,2.6,0.455,in_progress,2024-08-16,Software_Engineer,0
U0061,151,gestiã³n de proyectos de google,beginner,2.3,0.0,dropped,2024-01-26,Software_Engineer,0
U0061,192,connected leadership,beginner,1.1,0.0,dropped,2024-03-12,Software_Engineer,0
U0061,378,excel skills for business: essentials,beginner,1.7,0.0,dropped,2024-10-08,Software_Engineer,0
U0061,32,ibm it support,beginner,3.2,0.224,dropped,2024-06-09,Software_Engineer,1
U0061,493,customer analytics,beginner,1.8,0.0,dropped,2024-04-26,Software_Engineer,0
U0061,857,advanced business analytics,intermediate,3.1,0.364,dropped,2024-02-08,Software_Engineer,1
U0061,247,sequence models,beginner,1.4,0.182,dropped,2024-05-13,Software_Engineer,0
U0061,635,forensic accounting and fraud examination,beginner,2.2,0.0,dropped,2024-06-14,Software_Engineer,0
U0061,393,data science foundations: statistical inference,intermediate,1.5,0.091,dropped,2024-11-25,Software_Engineer,0
U0061,66,meta react native,beginner,2.4,0.364,dropped,2024-07-04,Software_Engineer,0
U0061,469,neuroscience and neuroimaging,beginner,2.5,0.182,dropped,2024-04-08,Software_Engineer,0
U0061,189,applied data science with r,beginner,3.1,0.455,dropped,2024-04-13,Software_Engineer,1
U0061,17,deep learning,beginner,1.9,0.224,dropped,2024-07-01,Software_Engineer,0
U0061,519,python and statistics for financial analysis,intermediate,2.0,0.042,dropped,2024-03-19,Software_Engineer,0
U0062,805,strategy and sustainability,intermediate,4.5,0.571,completed,2024-06-22,Business_Learner,1
U0062,598,"hotel management: distribution, revenue and demand management",intermediate,3.9,0.429,in_progress,2024-05-22,Business_Learner,1
U0062,340,six sigma green belt,mixed,3.9,0.643,completed,2024-06-14,Business_Learner,1
U0062,421,business english communication skills,beginner,4.5,0.5,completed,2024-08-19,Business_Learner,1
U0062,88,financial markets,intermediate,2.4,0.357,dropped,2024-10-07,Business_Learner,0
U0062,858,improving leadership & governance in nonprofit organizations,intermediate,3.7,0.571,completed,2024-12-11,Business_Learner,1
U0062,562,investment and portfolio management,advanced,3.3,0.286,in_progress,2024-10-09,Business_Learner,0
U0062,231,entrepreneurship: growing your business,beginner,5.0,0.857,completed,2024-07-16,Business_Learner,1
U0062,493,customer analytics,beginner,3.3,0.214,dropped,2024-03-16,Business_Learner,1
U0062,107,the materiality of esg factors,intermediate,5.0,0.643,completed,2024-09-04,Business_Learner,1
U0062,840,ai and climate change,beginner,1.2,0.0,dropped,2024-06-09,Business_Learner,0
U0062,162,"tesol certificate, part 1: teach english now!",beginner,1.7,0.143,dropped,2024-06-22,Business_Learner,0
U0062,540,mercados financieros,mixed,2.2,0.286,dropped,2024-12-24,Business_Learner,0
U0062,213,fundamentals of project planning and management,beginner,3.1,0.357,dropped,2024-06-28,Business_Learner,1
U0062,607,natural language processing with sequence models,mixed,1.8,0.0,dropped,2024-02-07,Business_Learner,0
U0062,667,computational thinking for problem solving,beginner,1.0,0.0,dropped,2024-01-25,Business_Learner,0
U0062,568,entrepreneurship 1: developing the opportunity,intermediate,2.9,0.286,in_progress,2024-08-12,Business_Learner,0
U0062,513,design thinking,beginner,3.4,0.286,dropped,2024-02-17,Business_Learner,1
U0062,770,healthcare organization operations,beginner,2.3,0.429,dropped,2024-09-17,Business_Learner,0
U0062,82,ask questions to make data-driven decisions,beginner,2.0,0.143,dropped,2024-12-24,Business_Learner,0
U0062,269,management consulting,beginner,2.6,0.429,dropped,2024-03-09,Business_Learner,0
U0062,215,agile development,beginner,3.0,0.429,dropped,2024-07-18,Business_Learner,1
U0062,860,pre-mba quantitative skills,beginner,3.2,0.214,in_progress,2024-07-23,Business_Learner,0
U0063,838,precision medicine,beginner,1.8,0.0,dropped,2024-09-01,Data_Analyst,0
U0063,796,preparing for google cloud certification: cloud data engineer professional certificate æ¥æ¬èªç,beginner,1.6,0.075,dropped,2024-10-05,Data_Analyst,0
U0063,653,ai strategy and governance,beginner,1.8,0.167,dropped,2024-07-04,Data_Analyst,0
U0063,46,"foundations: data, data, everywhere",beginner,3.3,0.333,dropped,2024-03-17,Data_Analyst,1
U0063,350,"effective communication: writing, design, and presentation",beginner,2.1,0.0,dropped,2024-08-25,Data_Analyst,0
U0063,69,foundations of digital marketing and e-commerce,beginner,1.7,0.0,dropped,2024-07-07,Data_Analyst,0
U0063,7,machine learning,beginner,2.5,0.167,dropped,2024-11-21,Data_Analyst,0
U0063,501,finance for technical managers,beginner,1.6,0.0,dropped,2024-07-14,Data_Analyst,0
U0063,837,tally bookkeeper,intermediate,3.7,0.25,in_progress,2024-01-11,Data_Analyst,1
U0063,782,image processing for engineering and science,intermediate,1.4,0.083,dropped,2024-03-20,Data_Analyst,0
U0063,583,finding your professional voice: confidence & impact,beginner,1.7,0.0,dropped,2024-08-14,Data_Analyst,0
U0063,65,deeplearning.ai tensorflow developer,beginner,2.4,0.25,dropped,2024-08-28,Data_Analyst,0
U0063,193,"assets, threats, and vulnerabilities",intermediate,2.2,0.0,dropped,2024-08-15,Data_Analyst,0
U0063,232,risk management,intermediate,2.5,0.417,in_progress,2024-06-01,Data_Analyst,0
U0063,688,financial planning for young adults,intermediate,1.0,0.083,dropped,2024-04-01,Data_Analyst,0
U0063,293,business data management and communication,beginner,3.2,0.333,in_progress,2024-02-24,Data_Analyst,1
U0063,320,google ë°ì´í° ì ëë¦¬í±ì¤ ìë£ì¦ ì´ì ê³¼ì ,beginner,1.4,0.083,dropped,2024-07-16,Data_Analyst,0
U0063,23,ibm data analytics with excel and r,beginner,4.6,0.75,completed,2024-04-30,Data_Analyst,1
U0063,203,machine learning on google cloud,beginner,3.1,0.408,dropped,2024-10-28,Data_Analyst,1
U0063,352,google it support,beginner,1.8,0.158,dropped,2024-10-11,Data_Analyst,0
U0063,88,financial markets,intermediate,1.1,0.083,dropped,2024-09-29,Data_Analyst,0
U0064,42,generative ai for software developers,beginner,1.6,0.091,dropped,2024-01-15,Software_Engineer,0
U0064,113,anã¡lisis de datos de google,beginner,4.2,0.545,completed,2024-01-29,Software_Engineer,1
U0064,814,ordered data structures,beginner,2.9,0.455,dropped,2024-10-05,Software_Engineer,0
U0064,847,microeconomics: the power of markets,beginner,2.0,0.042,dropped,2024-11-26,Software_Engineer,0
U0064,263,automate cybersecurity tasks with python,beginner,2.9,0.273,in_progress,2024-04-27,Software_Engineer,0
U0064,795,programming in python,advanced,2.6,0.364,dropped,2024-07-09,Software_Engineer,0
U0064,433,google cloud fundamentals: core infrastructure,beginner,2.2,0.091,dropped,2024-03-15,Software_Engineer,0
U0064,169,introduction to programming with python and java,beginner,3.6,0.545,in_progress,2024-06-19,Software_Engineer,1
U0064,592,learn english: intermediate grammar,beginner,2.5,0.0,dropped,2024-11-01,Software_Engineer,0
U0064,546,deep neural networks with pytorch,beginner,3.9,0.273,in_progress,2024-11-29,Software_Engineer,1
U0064,860,pre-mba quantitative skills,beginner,1.8,0.0,dropped,2024-05-28,Software_Engineer,0
U0064,167,mathematics for machine learning,intermediate,1.8,0.455,dropped,2024-12-18,Software_Engineer,0
U0064,561,the art of visual storytelling,intermediate,1.4,0.0,dropped,2024-04-04,Software_Engineer,0
U0064,25,applied software engineering fundamentals,beginner,2.5,0.224,dropped,2024-03-07,Software_Engineer,0
U0064,57,ibm cybersecurity analyst,beginner,3.0,0.315,dropped,2024-12-02,Software_Engineer,1
U0064,1,google data analytics,beginner,3.1,0.224,in_progress,2024-05-21,Software_Engineer,1
U0064,868,health behavior change: from evidence to action,intermediate,1.2,0.0,dropped,2024-12-09,Software_Engineer,0
U0064,679,google data analytics (de),beginner,2.4,0.273,dropped,2024-12-03,Software_Engineer,0
U0065,523,construction project management,beginner,2.1,0.0,dropped,2024-06-23,AI_Learner,0
U0065,665,food & beverage management,beginner,1.0,0.0,dropped,2024-10-19,AI_Learner,0
U0065,810,ð¦ð¸ññð¾ð²ð¸ð¹ ð¼ð°ñðºðµñð¸ð½ð³ ñ ðµð»ðµðºññð¾ð½ð½ð° ðºð¾ð¼ðµññññ ð²ñð´ google,beginner,1.9,0.0,dropped,2024-07-08,AI_Learner,0
U0065,576,immunology: the immune system and its failures,intermediate,1.7,0.0,dropped,2024-02-22,AI_Learner,0
U0065,94,neural networks and deep learning,beginner,2.6,0.357,dropped,2024-11-18,AI_Learner,0
U0065,161,entrepreneurship,beginner,1.2,0.0,dropped,2024-09-06,AI_Learner,0
U0065,719,greek and roman mythology,beginner,2.7,0.0,dropped,2024-09-19,AI_Learner,0
U0065,131,linear algebra for machine learning and data science,intermediate,3.6,0.286,completed,2024-10-16,AI_Learner,1
U0065,35,information technology (it) and cloud fundamentals,intermediate,2.1,0.071,dropped,2024-07-28,AI_Learner,0
U0065,582,using python to access web data,beginner,1.5,0.071,dropped,2024-06-21,AI_Learner,0
U0065,298,data analysis with python,beginner,4.6,0.714,completed,2024-02-08,AI_Learner,1
U0065,793,introduction to data science in python,intermediate,2.4,0.286,dropped,2024-12-01,AI_Learner,0
U0065,534,an introduction to programming the internet of things (iot),intermediate,1.4,0.071,dropped,2024-05-26,AI_Learner,0
U0065,47,mathematics for machine learning and data science,intermediate,4.3,0.5,in_progress,2024-07-24,AI_Learner,1
U0065,821,data-driven decision making,beginner,2.4,0.214,dropped,2024-11-05,AI_Learner,0
U0065,168,data science,beginner,5.0,0.857,completed,2024-09-07,AI_Learner,1
U0065,232,risk management,intermediate,1.0,0.0,dropped,2024-07-19,AI_Learner,0
U0065,23,ibm data analytics with excel and r,beginner,5.0,0.571,completed,2024-12-14,AI_Learner,1
U0065,391,cybersecurity attack and defense fundamentals,beginner,2.3,0.0,dropped,2024-12-22,AI_Learner,0
U0065,73,meta back-end developer,beginner,3.4,0.357,dropped,2024-01-06,AI_Learner,1
U0065,256,natural language processing with classification and vector spaces,beginner,2.4,0.429,dropped,2024-06-03,AI_Learner,0
U0065,657,from data to insights with google cloud,beginner,4.3,0.5,completed,2024-02-09,AI_Learner,1
U0066,326,web design for everybody: basics of web development & coding,intermediate,1.6,0.0,dropped,2024-11-05,AI_Learner,0
U0066,842,splunk search expert,intermediate,3.3,0.357,in_progress,2024-02-03,AI_Learner,1
U0066,347,music education for teachers,beginner,1.6,0.0,dropped,2024-06-23,AI_Learner,0
U0066,89,microsoft 365 fundamentals,beginner,3.2,0.214,dropped,2024-08-08,AI_Learner,1
U0066,286,creating business value with data and looker,intermediate,1.5,0.143,dropped,2024-07-04,AI_Learner,0
U0066,825,agile meets design thinking,beginner,2.1,0.0,dropped,2024-09-22,AI_Learner,0
U0066,211,genomic data science,beginner,4.3,0.5,completed,2024-08-26,AI_Learner,1
U0066,733,data visualization & dashboarding with r,beginner,2.6,0.286,in_progress,2024-08-20,AI_Learner,0
U0066,748,learning and development,intermediate,1.4,0.0,dropped,2024-06-25,AI_Learner,0
U0066,245,introduction to cloud computing,beginner,2.5,0.0,dropped,2024-06-12,AI_Learner,0
U0066,44,ibm ai engineering,beginner,4.7,0.571,completed,2024-12-25,AI_Learner,1
U0066,607,natural language processing with sequence models,mixed,2.5,0.214,dropped,2024-09-09,AI_Learner,0
U0066,203,machine learning on google cloud,beginner,4.4,0.857,in_progress,2024-08-22,AI_Learner,1
U0066,665,food & beverage management,beginner,1.8,0.0,dropped,2024-11-03,AI_Learner,0
U0066,338,preparation for comptia a+ certification,beginner,1.6,0.0,dropped,2024-04-12,AI_Learner,0
U0067,79,business and financial modeling,beginner,2.6,0.0,dropped,2024-03-07,Software_Engineer,0
U0067,658,python basics,intermediate,4.0,0.273,completed,2024-02-21,Software_Engineer,1
U0067,335,object oriented programming in java,beginner,4.5,0.545,completed,2024-12-02,Software_Engineer,1
U0067,826,getting started with front-end and web development,intermediate,2.5,0.0,dropped,2024-12-27,Software_Engineer,0
U0067,794,developing apis with google cloud's apigee api platform,intermediate,1.1,0.133,dropped,2024-03-04,Software_Engineer,0
U0067,197,python 3 programming,beginner,3.7,0.273,completed,2024-01-19,Software_Engineer,1
U0067,122,architecting with google kubernetes engine,beginner,1.7,0.091,dropped,2024-06-14,Software_Engineer,0
U0067,725,accounting data analytics,beginner,4.6,0.545,completed,2024-10-26,Software_Engineer,1
U0067,780,html and css in depth,mixed,1.1,0.0,dropped,2024-03-19,Software_Engineer,0
U0067,431,software architecture for big data,intermediate,1.0,0.091,dropped,2024-12-10,Software_Engineer,0
U0067,512,futures thinking,beginner,1.7,0.091,dropped,2024-08-11,Software_Engineer,0
U0067,164,"unsupervised learning, recommenders, reinforcement learning",beginner,1.7,0.182,dropped,2024-09-05,Software_Engineer,0
U0067,678,expressway to data science: python programming,beginner,1.8,0.455,dropped,2024-07-28,Software_Engineer,0
U0067,516,fundamentals of immunology,beginner,1.6,0.0,dropped,2024-08-31,Software_Engineer,0
U0067,395,foundations of data structures and algorithms,beginner,5.0,0.545,completed,2024-07-02,Software_Engineer,1
U0067,30,ibm and isc2 cybersecurity specialist,beginner,2.9,0.224,dropped,2024-10-05,Software_Engineer,0
U0067,792,1. åºç¤ç¥è­ï¼ãã¼ã¿ã¯ããããã¨ããã«ãã,beginner,1.0,0.182,dropped,2024-07-05,Software_Engineer,0
U0067,497,sports performance analytics,beginner,3.9,0.273,completed,2024-10-02,Software_Engineer,1
U0067,112,preparing for google cloud certification: cloud data engineer,beginner,2.4,0.405,dropped,2024-02-08,Software_Engineer,0
U0067,491,natural language processing in tensorflow,mixed,1.7,0.273,dropped,2024-02-03,Software_Engineer,0
U0067,568,entrepreneurship 1: developing the opportunity,intermediate,1.0,0.0,dropped,2024-04-22,Software_Engineer,0
U0067,414,biostatistics in public health,beginner,1.8,0.091,dropped,2024-04-27,Software_Engineer,0
U0067,608,marketing digital e e-commerce do google,mixed,1.9,0.0,dropped,2024-05-10,Software_Engineer,0
U0067,468,google it support (deutsch),beginner,1.6,0.091,dropped,2024-11-10,Software_Engineer,0
U0067,817,gestiã³n de proyectos,mixed,1.5,0.0,dropped,2024-12-05,Software_Engineer,0
U0067,26,ai foundations for everyone,beginner,3.1,0.273,in_progress,2024-06-25,Software_Engineer,1
U0067,56,python for everybody,intermediate,5.0,0.818,completed,2024-06-08,Software_Engineer,1
U0067,94,neural networks and deep learning,beginner,3.6,0.364,in_progress,2024-10-16,Software_Engineer,1
U0067,582,using python to access web data,beginner,3.4,0.364,dropped,2024-12-25,Software_Engineer,0
U0067,534,an introduction to programming the internet of things (iot),intermediate,3.0,0.364,dropped,2024-11-15,Software_Engineer,1
U0068,65,deeplearning.ai tensorflow developer,beginner,4.3,0.5,completed,2024-08-07,AI_Learner,1
U0068,171,generative adversarial networks (gans),beginner,3.8,0.357,completed,2024-03-20,AI_Learner,1
U0068,389,advanced data science with ibm,mixed,5.0,0.714,completed,2024-10-16,AI_Learner,1
U0068,712,machine learning: algorithms in the real world,beginner,4.3,0.643,in_progress,2024-12-24,AI_Learner,0
U0068,100,ibm introduction to machine learning,beginner,5.0,0.714,completed,2024-03-15,AI_Learner,1
U0068,176,introduction to artificial intelligence (ai),beginner,3.2,0.286,dropped,2024-03-17,AI_Learner,1
U0068,31,google advanced data analytics,beginner,5.0,0.5,completed,2024-05-03,AI_Learner,1
U0068,585,a crash course in causality:  inferring causal effects from observational data,beginner,3.8,0.357,completed,2024-07-21,AI_Learner,1
